node_id,timestamp,battery_percent,heading_deg,in_trip,latitude_deg,longitude_deg,speed_kmph,"Bristol Port / Avonmouth Docks / GPS_02 Graham Robertson exported at Tuesday 3rd August 2021"
200,1622555398000,4.575,0,,51.4967005,-2.7017485,0
200,1622616041000,4.575,129.375,1,51.4974565,-2.7003449,1
200,1622616601000,4.575,5.625,,51.5033519,-2.7064796,11
200,1622616786000,4.575,309.375,1,51.5077103,-2.7040419,1
200,1622617433000,4.575,0,1,51.5078899,-2.7026967,0
200,1622617995000,4.575,185.625,,51.5066743,-2.7042115,7
200,1622623573000,4.575,298.125,1,51.4987206,-2.730702,3
200,1622624221000,4.575,286.875,1,51.5000942,-2.7365147,2
200,1622624790000,4.575,106.875,1,51.5002111,-2.7368155,11
200,1622625430000,4.575,298.125,1,51.4994055,-2.7337297,4
200,1622626000000,4.575,73.125,1,51.4997981,-2.7393188,1
200,1622626927000,4.575,270,1,51.49943,-2.7337994,1
200,1622627569000,4.575,90,1,51.5006175,-2.738509,5
200,1622627606000,4.575,84.375,,51.5006516,-2.7374002,8
200,1622628426000,4.575,298.125,1,51.499365,-2.7334264,2
200,1622629030000,4.575,50.625,1,51.5004676,-2.7391336,2
200,1622629229000,4.575,118.125,,51.4998196,-2.7345031,3
200,1622629761000,4.575,298.125,1,51.4988644,-2.7317691,5
200,1622630059000,4.575,309.375,,51.4995565,-2.7336302,1
200,1622632231000,4.575,247.5,1,51.498536,-2.7303277,1
200,1622632726000,4.575,337.5,,51.4994215,-2.7332735,1
200,1622636660000,4.575,303.75,1,51.4986251,-2.7301465,1
200,1622637092000,4.575,0,,51.4995547,-2.732299,2
200,1622637531000,4.575,286.875,1,51.500687,-2.7364375,2
200,1622637900000,4.575,101.25,,51.5003523,-2.7357937,6
200,1622703037000,4.575,208.125,1,51.5072035,-2.7068849,4
200,1622703532000,4.575,270,,51.5069495,-2.7065207,2
200,1622707940000,4.575,236.25,1,51.4976222,-2.7011836,0
200,1622708591000,4.575,0,1,51.4973241,-2.7012478,0
